respondent_id,response_text,human_code_label,human_code,notes,llm_code_label,confidence,llm_code,gender,gender_label,race,race_label,marital_status,marital_status_label,income,income_label,education,education_label,occupation_status,occupation_status_label,age,party_id,party_id_label
140202,Need to control  and patrol the border!,,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,5,retired,67,7,strong repbulican
140203,Immigration has been a significant issue for many years and our government has done very little to address the issues,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,77,1,strong democrat
140204,trump is the biggest problem,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,60,1,strong democrat
140205,"The immigration crisis is number one, doing business with our enemies is #2, ending schemes to enrich government friends/families is 3.  Green new scam, military industrial complex etc. ",,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",4,bachelor's degree,1,working now,45,6,not very strong republican
140206,"war,immigration,clean drinking water ",,,,Foreign Policy,Medium,8,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,52,6,not very strong republican
140207,joe bidon just dont think he has done much,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,1,"under $9,999",1,less than high school,5,retired,80,7,strong repbulican
140208,Immigration and economic,,,,Unclear,Low,10,2,woman,6,multiple races,5,never married,4,"$60,000-$99,999",4,bachelor's degree,5,retired,68,7,strong repbulican
140209,government reform ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",3,divorced,1,"under $9,999",3,some college,1,working now,32,5,independent republican
140210,Two party system and greed. ,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,25,5,independent republican
140212,Another Trump presidency wanting to be a Dictator.,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",3,some college,5,retired,68,1,strong democrat
140213,Cost of living is extremely high and I feel like most people can not survive in this society. ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",3,some college,1,working now,39,7,strong repbulican
140214,wealth gap. unaffordable health care and medicine. anything conservative ,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,35,2,not very strong democrat
140215,/a,,,,Unclear,Low,10,2,woman,6,multiple races,5,never married,5,"$100,000-$249,999",3,some college,1,working now,28,4,independent
140216,economy everything cost too much the cost of living is more than a person can pay making minimum wage a single person cannot survive living alone making $11.50 a hour,,,,Economy,High,1,2,woman,1,"white, non-hispanic",4,separated,4,"$60,000-$99,999",2,high school,1,working now,41,7,strong repbulican
140217,"health care, education and economy",,,,Healthcare,High,2,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",2,high school,1,working now,57,5,independent republican
140218,the support of Israel committing Genocide  ,,,,Unclear,Low,10,3,nonbinary,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,38,3,independent democrat
140219,cost of livingâ€” too expensive ,,,,Economy,High,1,1,man,4,asian,3,divorced,-9,refused,5,graduate degree,1,working now,64,3,independent democrat
140220,replacing the miltary industrial  complex with real jobs that benefit  the world. Reducing  our use of oil and coal.,,,,Economy,Medium,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,70,2,not very strong democrat
140221,illegals crossing our borders and the economy,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,5,retired,74,7,strong repbulican
140222,"economy, boarder control, ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",5,graduate degree,1,working now,55,5,independent republican
140223,trump being our president is a huge problem he's a risk for us to go to war  he's a celebrity not anyone to be proud of or anyone you can trust ,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",2,high school,1,working now,48,1,strong democrat
140224,Economy - High prices of goods and services ,,,,Economy,High,1,2,woman,2,"black, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,-2,1,strong democrat
140225,40% tax and how everyone is broke,Economy,1,tax issues,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",3,some college,1,working now,38,5,independent republican
140226,Inflation and border security,,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",3,some college,1,working now,57,7,strong repbulican
140227,"social isolation, media literacy, social media affecting what we believe and how we interact with with each other, lack of empathy and open-mindedness to new ideas or people ",,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,41,1,strong democrat
140228,The economy!! and bring back jobs to the US!,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",3,some college,1,working now,60,4,independent
140229,"economy, the price of items like food and shelter. wages that are higher enough to afford things ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,1,working now,50,2,not very strong democrat
140230,I'm not liking Donald Trump anymore but I don't want Kampala Harris in office either because of the economy like everyone else I'm hoping the economy improves. I care about poland but thing's have to change. ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",1,less than high school,5,retired,67,4,independent
140231,Corporate greed - A focus on profit and not consumers. Energy conservation. Wildlife conservation.,Economy,1,multiple problems,Economy,Medium,1,1,man,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,33,2,not very strong democrat
140232,"Global warming/environment (regulations rolled back), richest people in power, tax system- lack of corporate taxing, broken education system, national debt, war potential",,,,Environment,High,7,1,man,1,"white, non-hispanic",1,married,-9,refused,4,bachelor's degree,1,working now,-2,5,independent republican
140233,"Economy as well as Immigration.  Citizens are struggling while Illegals are receiving free housing, free health as well as other perks.",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,5,retired,80,7,strong repbulican
140234,poverty so many poor people yet we give away so many to undeserved aliens ,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",2,high school,1,working now,35,1,strong democrat
140235,Illegal aliens. Inflation. ,,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",3,some college,1,working now,54,7,strong repbulican
140236,The hatred and violence that Trump encourages. Climate change.  Civil rights.  Women's rights. ,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",2,widowed,5,"$100,000-$249,999",4,bachelor's degree,1,working now,68,1,strong democrat
140237,fake new. tv and papers do not always print correct truths,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",2,widowed,4,"$60,000-$99,999",4,bachelor's degree,5,retired,80,1,strong democrat
140238,Taxes and how they're spent.,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,64,2,not very strong democrat
140239,"Now that donald trump isn't going to be in office, I think it's going to go downhill",,,,Politics/Democracy,High,3,2,woman,3,hispanic,1,married,4,"$60,000-$99,999",1,less than high school,1,working now,50,2,not very strong democrat
140241,spending and inflation ,,,,Economy,High,1,2,woman,3,hispanic,1,married,3,"$30,000-$59,999",3,some college,7,homemaker,41,5,independent republican
140242,illegal immigration,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",3,some college,1,working now,63,7,strong repbulican
140243,National Security,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",5,graduate degree,5,retired,68,5,independent republican
140245,"Loosing are democracy. Republican fascists, Trump, very cruapt supreme court, ect",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",4,bachelor's degree,5,retired,72,1,strong democrat
140249,foreign policy including the border,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,74,6,not very strong republican
140250,"homelessness, not enough jobs in certain professions ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",3,some college,1,working now,33,1,strong democrat
140251,violence  ,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",1,married,4,"$60,000-$99,999",1,less than high school,1,working now,66,2,not very strong democrat
140252,wars,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",4,bachelor's degree,1,working now,64,2,not very strong democrat
140253,progressive agenda ,Unclear,10,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,73,5,independent republican
140254,"climate change, low spending on healthcare, education and environment ",,,,Environment,High,7,2,woman,1,"white, non-hispanic",5,never married,6,"$250,000 or more",5,graduate degree,1,working now,62,1,strong democrat
140255,"Economy, illegal immigrants and way to many government subsidies for poor people.  The government should be a hand up, not a hand out! ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,51,7,strong repbulican
140258,affordable housing ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",3,some college,1,working now,39,2,not very strong democrat
140259,"debt, cost of living is way too high for many, government needs to set term/ age limits, quit giving them all so much after they retire, get a handle on our debt, close the border, depend more on manufacturing goods instead of importing them, help our country, veterans, mentally ill citizens instead of giving other countries so much. Quit allowing politicians from being bribed(quite easy to find out)",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",4,bachelor's degree,1,working now,66,7,strong repbulican
140261,We are being over taxed and the tax money is being spent in the wrong places. ,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,1,working now,32,7,strong repbulican
140263,Unity among the extremest ends of each political party- also national debt ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",5,graduate degree,1,working now,33,2,not very strong democrat
140264,The cost of living has become an apparent problem in this country. The inability to be able to afford a steady foothold in financial stability from homeownership. The inability to save for retirement in any meaningful way is a problem. ,,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",3,some college,1,working now,43,3,independent democrat
140266,"It's not right what this man is prioritizing when he gets sworn in. Other countries don't fear him so much. We are seeing inflation from past tariffs and the sink hole he put us in financially.  I truly worry with Ramaswamy and Musk being in charge of what seems to me, dismantling our government as we know it. This country is in for a rude awakening with the wool all of these men just conned the people to believe they promise.  I truly worry about our freedom to vote again.",Politics/Democracy,3,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",2,high school,1,working now,46,3,independent democrat
140267,"economy, higher prices for food, gas, automobiles, homes",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,71,7,strong repbulican
140268,OPEN BOARDERS WOULD HAVE TO BE THE FIRST ONE IN A LONG LIST,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",4,bachelor's degree,1,working now,62,5,independent republican
140269,Immigration and illegal immigration. ,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",4,bachelor's degree,1,working now,71,7,strong repbulican
140270,"Economy - too much free stuff given out.  Welfare, Medicaid, etc.  Prices continue to rise faster than the rate of social security.  Immigrants coming illegally and getting benefits from US even though they are not citizens.  Poor help for our veterans.  Too many rights for prisoners.  Long terms for sentors and representatives - need to have term limits.  ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,62,7,strong repbulican
140271,Descent into fascism,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,29,1,strong democrat
140273,income gaps there is a wealth gap that is disproportionate for people of color and women within many industries ,,,,Economy,High,1,2,woman,2,"black, non-hispanic",5,never married,5,"$100,000-$249,999",5,graduate degree,1,working now,34,3,independent democrat
140274,the economy is terrible. inflation is too high,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,42,7,strong repbulican
